C,Si,Mn,Cr,Sn,Cu,Ni,Mo,thickness ,ferrite,perlite ,carbides ,martensite ,ausferrite ,austenite ,copper,CLASS,ferryt,perlit,węgliki,martenzyt,ausferryt,austenit,Wolna miedź,SUMA,ferryt.1,perlit.1,węgliki.1,martenzyt.1,ausferryt.1,austenit.1,Wolna miedź.1,kontrolka,Unnamed: 33,ferryt.2,perlit.2,węgliki.2,martenzyt.2,ausferryt.2,austenit.2,Wolna miedź.2,Unnamed: 41
3.28,2.73,0.02,0.08,0.003,0.26,8.33,1.03,13,7.1,64.8,0.2,0,19,7,0,AN,4.03879,0.004045,3.360781,38.888491,100.0,0.000289,0.0,80.02297,6,0,0,0,0,4,0,100,,5.895573,15.915074,2.219085,5.656866,0.0,3.331505,0.0,91.01827
3.39,2.08,0.151,0.02,0.084,0.36,0.83,0.0,13,69.8,0.3,47.5,16,100,77,0,AN,62.46501,0.004045,2.054387,80.505932,0.0,0.34927,0.003026,80.02297,0,21,53,0,0,1,0,100,,0.148117,10.521898,0.00138,4.026616,100.0,0.441313,0.0,97.72616
2.91,2.64,0.213,0.0,0.091,0.17,0.0,1.7,21,29.8,8.9,0.0,0,13,2,0,M,2.2e-05,1.574825,0.00138,0.00044,0.0,1.49482,0.0,90.38475,6,0,0,99,0,0,0,100,,2.2e-05,94.95399,6.246301,0.78795,17.65155,4.424641,0.100415,98.97544
4.02,2.25,0.189,0.15,0.0,0.23,4.68,0.0,8,0.0,30.0,1.7,4,0,1,0,FP,0.983585,0.004045,5.725699,0.00044,0.0,2.323161,0.0,140.73945,0,10,21,50,16,2,0,100,,0.768622,3.279935,0.00138,0.00044,18.82902,98.07675,0.0,90.67501
2.73,2.22,0.406,0.17,0.004,0.47,21.04,2.09,12,0.0,51.1,22.0,96,100,0,0,AN,2.469659,0.004045,18.489187,5.35588,100.0,98.07675,0.019807,106.30023,5,18,10,3,15,98,0,100,,7.364256,94.193111,7.756018,0.00044,100.0,0.000289,0.140162,131.21456
3.16,2.49,0.376,0.13,0.004,0.0,0.0,0.0,19,1.3,22.9,8.3,71,67,0,0,FP,2.2e-05,0.004045,0.00138,5.052525,69.45424,3.038265,0.0,80.02297,1,0,0,6,81,0,0,100,,2.2e-05,94.95399,12.005333,0.00044,100.0,0.000289,0.162005,111.83533
3.16,2.37,0.134,0.05,0.008,0.26,15.09,0.85,3,0.0,18.5,9.9,96,3,2,0,AN,52.708943,0.004045,0.00138,0.708251,24.22028,3.644686,0.0,104.62807,0,77,19,0,57,3,0,100,,2.2e-05,12.051477,0.00138,0.00044,91.26628,0.000289,0.0,80.02297
3.37,2.41,0.137,0.0,0.004,0.0,0.0,2.31,3,7.2,3.2,35.4,0,88,0,0,AN,2.2e-05,0.660851,11.441688,6.757502,0.0,29.847516,0.0,80.02297,0,30,0,0,97,5,0,100,,2.2e-05,30.71831,8.293764,6.049262,0.0,2.994228,0.0,88.94578
2.73,2.2,0.262,0.11,0.007,0.39,1.62,0.0,10,70.0,0.0,7.3,3,7,1,0,M,2.2e-05,0.004045,0.654538,0.204981,100.0,4.136525,0.0,131.06519,7,1,8,7,1,3,0,100,,2.2e-05,94.95399,5.348125,1.596904,71.46863,0.000289,0.094647,123.3328
3.84,2.41,0.198,0.17,0.0,0.33,0.71,0.0,3,4.7,0.0,0.0,0,1,0,0,M,2.583626,14.979942,0.00138,46.312334,18.41601,0.000289,0.0574,80.02297,6,14,0,0,0,0,0,100,,3.770305,0.004045,0.00138,0.202467,9.29285,4.858412,0.092756,92.69534
3.15,2.25,0.02,0.13,0.002,0.0,0.0,0.01,9,0.0,18.2,60.0,0,0,0,0,AN,25.122006,0.004045,9.703171,0.00044,1.28503,98.07675,0.0,80.02297,44,55,10,2,0,0,0,100,,2.2e-05,94.95399,11.442688,10.378042,0.0,1.331573,0.048908,108.85435
4.24,2.32,0.308,2.81,0.0,0.0,1.5,0.0,9,3.5,0.0,46.3,0,15,1,0,M,2.2e-05,94.95399,9.69274,22.28,100.0,2.924662,0.0,102.19625,6,26,44,0,97,5,0,100,,2.2e-05,94.95399,12.789129,2.488634,14.01363,0.000289,0.0,102.14764
3.04,2.27,0.134,0.15,0.0,0.0,0.0,0.0,13,32.4,26.8,27.9,3,12,0,0,AN,62.46501,0.004045,0.00138,5.465472,100.0,0.000289,0.0,95.4486,0,0,8,99,0,6,0,100,,1.668613,91.648194,57.12141,48.60936,18.88706,0.000289,0.0,80.02297
3.36,2.67,0.418,0.0,0.121,0.24,14.27,0.05,10,70.0,12.9,7.1,0,37,3,0,AN,2.2e-05,23.628171,1.872402,0.00044,100.0,0.000289,0.0,85.58003,2,0,2,0,97,0,0,100,,0.128305,0.004045,3.599421,6.796402,93.06966,61.716494,0.0,88.5379
3.49,2.56,0.357,0.0,0.004,0.45,0.0,0.0,11,1.8,2.7,0.7,0,16,3,0,AN,3.06409,47.88808,5.996045,0.00044,17.41707,0.000289,0.146689,123.68371,30,59,10,0,0,0,0,100,,2.2e-05,8.482255,0.00138,14.849921,0.0,0.30149,0.0,118.76794
3.72,2.47,0.398,1.53,0.0,0.09,0.66,0.99,24,9.8,99.0,2.4,96,100,0,0,AF,0.472125,0.004045,3.524847,0.00044,17.34917,4.176431,0.0,80.02297,0,2,3,0,11,1,0,100,,0.871832,10.793012,57.12141,12.563223,100.0,7.438379,0.0,153.7299
3.08,2.44,0.255,0.0,0.006,0.25,1.19,0.01,19,35.0,15.1,7.5,0,100,3,0,AN,62.46501,0.004045,53.961425,0.00044,100.0,0.000289,0.0,81.72443,5,37,4,0,0,54,0,100,,14.737331,94.95399,7.988849,3.151632,68.48822,5.570939,0.0,123.40716
3.44,2.33,0.277,0.0,0.0,3.37,0.0,1.93,3,1.0,0.0,22.9,0,5,6,0,M,2.2e-05,0.004045,7.359316,5.241098,100.0,4.691153,0.0,116.10306,40,13,0,0,0,26,0,100,,2.2e-05,24.608994,0.00138,0.00044,79.84726,0.000289,0.0,120.41657
2.73,2.31,0.033,0.15,0.0,0.55,0.56,0.0,8,0.3,10.8,14.2,6,0,0,0,AF,2.2e-05,0.004045,4.288489,0.00044,98.6124,0.000289,0.0,80.02297,0,8,0,6,8,6,0,100,,2.2e-05,94.95399,11.315663,0.00044,13.68999,0.000289,0.0,93.93664
3.99,2.73,0.198,0.09,0.007,3.48,3.09,0.87,3,0.0,3.7,8.3,0,43,5,0,M,2.240947,0.004045,0.00138,5.480531,15.5347,0.241313,0.0,81.46895,2,46,1,0,0,0,0,100,,5.284924,93.587898,0.00138,58.881532,0.0,0.000289,0.0,81.54215
3.57,2.08,0.232,0.01,0.0,0.0,21.04,0.0,14,0.0,7.0,42.3,2,0,0,0,AN,2.763279,0.004045,0.00138,95.98867,0.0,2.171951,0.0,126.45589,17,0,19,2,97,0,3,100,,2.2e-05,94.95399,57.12141,95.98867,1.68643,5.064841,0.043285,114.33036
2.95,2.43,0.108,0.0,0.007,0.0,0.0,0.96,8,0.0,0.0,0.0,7,6,1,0,FP,2.2e-05,46.092872,0.00138,2.400611,12.63825,4.782204,0.127561,80.59082,2,98,0,1,0,0,0,100,,2.2e-05,25.459297,12.910207,0.00044,7.16577,0.000289,0.0,113.05363
3.94,2.22,0.409,0.13,0.004,0.36,0.64,2.44,10,0.0,0.0,7.2,0,0,0,0,AN,62.46501,16.325316,0.00138,1.041536,100.0,0.000289,0.09019,85.44528,4,0,2,0,0,0,0,100,,3.855099,8.69461,34.171069,67.297335,21.98841,0.000289,0.206324,91.09182
3.39,2.23,0.08,0.1,0.0,0.26,1.11,0.0,8,39.5,0.0,1.5,2,100,6,0,AN,14.258971,0.004045,18.516304,0.00044,0.0,1.355717,0.047124,112.6022,39,14,11,0,0,0,0,100,,35.569122,94.95399,1.357052,0.00044,100.0,1.602368,0.158785,101.62147
2.73,2.37,0.144,0.0,0.0,0.28,0.0,0.28,3,5.7,22.0,8.5,96,77,0,0,M,2.2e-05,6.217038,5.960666,2.763592,0.0,4.900043,0.0,100.16848,38,15,0,99,10,0,0,100,,2.2e-05,94.95399,2.689571,95.98867,100.0,5.473711,0.0,135.66298
2.94,2.26,0.287,0.02,0.007,0.0,0.0,1.48,15,0.0,8.6,5.4,2,2,0,0,AN,28.210136,0.004045,0.00138,4.106109,0.0,22.62169,0.0,80.02297,6,0,0,0,97,4,0,100,,2.2e-05,24.670624,2.429707,2.139753,0.0,2.7454,0.098192,80.02297
3.38,2.39,0.297,0.0,0.007,0.38,0.0,0.36,5,0.1,11.0,24.5,0,3,4,0,M,3.886713,0.004045,0.00138,0.553002,0.0,0.000289,0.0,80.02297,0,0,8,4,20,2,0,100,,2.2e-05,21.5071,0.00138,0.00044,0.0,4.937246,0.076553,80.02297
3.06,2.3,0.187,0.1,0.003,0.0,21.04,0.75,3,0.0,5.2,0.0,0,100,4,0,AN,28.544425,18.606591,33.364845,0.00044,0.0,5.633177,0.073187,80.02297,0,97,8,5,97,6,0,100,,2.2e-05,94.95399,11.594282,5.581725,100.0,84.299961,0.0,91.49893
3.91,2.27,1.39,0.68,0.0,0.24,21.04,0.2,3,68.9,25.9,0.0,5,16,0,0,M,2.2e-05,2.336985,0.00138,95.98867,0.0,1.297751,0.086265,135.32382,6,7,6,4,11,1,0,100,,2.209934,24.29245,6.262657,11.298894,8.36459,0.000289,0.056687,115.74264
3.72,2.44,0.865,0.14,0.0,0.42,1.08,1.65,6,0.0,3.2,6.2,96,45,0,0,FP,2.2e-05,0.004045,0.00138,0.00044,0.0,0.000289,0.042503,80.02297,34,0,8,0,4,0,0,100,,2.2e-05,76.635134,0.00138,0.00044,0.0,3.105138,0.216135,127.31722
3.33,2.73,0.197,0.15,0.0,0.63,21.04,0.0,10,0.5,0.0,7.9,0,4,10,0,M,2.2e-05,0.004045,1.462491,0.00044,20.77808,0.000289,0.0,112.05979,6,0,0,5,0,2,0,100,,3.86802,94.95399,9.517576,95.98867,11.10996,4.712175,0.0,96.62578
3.4,2.25,0.034,0.1,0.007,0.0,3.97,0.11,12,64.0,0.0,9.5,0,8,3,0,AN,6.533073,0.004045,0.00138,7.020361,13.81889,0.000289,0.056131,80.02297,0,0,3,0,0,0,0,100,,56.273486,94.558299,13.046725,0.00044,100.0,0.000289,0.0,98.60792
3.37,2.32,0.02,0.15,0.0,0.0,1.14,1.87,10,59.2,69.5,60.0,96,0,0,0,M,62.46501,0.004045,9.517009,0.521673,100.0,63.482034,0.0,80.02297,7,97,3,5,0,0,0,100,,1.46363,25.875986,13.265906,38.234333,20.98273,0.000289,0.0,135.5362
3.36,2.36,0.166,0.17,0.001,0.55,6.73,0.83,19,35.0,9.6,39.6,0,20,0,0,M,6.133867,94.95399,0.00138,55.972174,91.51284,98.07675,0.018869,88.94511,5,17,2,0,74,0,0,100,,3.351445,0.004045,6.506364,95.98867,16.38411,0.000289,0.0,120.23647
4.24,2.28,0.282,0.12,0.0,0.0,1.54,0.09,5,2.9,0.0,0.0,0,0,5,0,AN,1.700287,0.004045,6.934764,95.98867,100.0,0.000289,0.0,98.83808,29,0,0,2,0,0,0,100,,2.982262,22.26696,0.00138,0.00044,100.0,0.000289,0.197549,97.1314
3.03,2.7,0.229,0.11,0.006,0.0,3.97,0.0,24,0.0,16.0,0.0,96,10,0,0,AN,5.362834,0.004045,12.775928,0.00044,0.0,0.000289,0.131641,80.02297,3,0,0,0,17,98,0,100,,2.2e-05,94.95399,10.580316,2.861909,7.50476,0.000289,0.0,87.57448
2.79,2.26,0.358,2.62,0.007,0.12,0.93,0.0,20,0.6,8.7,0.0,0,10,0,0,M,0.639966,61.126636,4.333594,0.324167,0.0,0.000289,0.0,80.02297,17,0,0,3,97,6,0,100,,2.2e-05,94.95399,8.20588,32.220323,20.43468,0.000289,0.0,123.39156
3.43,2.3,0.187,0.14,0.0,0.02,1.58,0.99,3,10.5,0.0,7.1,0,0,6,0,AN,3.321837,3.970941,0.00138,6.362564,0.0,2.510509,0.07485,90.1253,6,14,12,4,0,0,0,100,,4.543919,0.132654,10.925836,95.98867,9.64358,0.000289,0.0,103.68746
3.35,2.43,0.18,0.12,0.007,0.0,0.0,1.36,14,2.3,8.7,0.0,0,100,0,0,AN,2.2e-05,36.259455,0.00138,0.00044,100.0,2.947388,0.0,105.00198,5,11,9,75,0,4,0,100,,2.041994,21.00926,0.00138,4.056887,0.0,0.000289,0.029798,80.67621
3.87,2.5,0.315,0.12,0.006,0.47,1.5,0.0,15,0.3,82.1,13.6,0,0,5,0,M,4.928557,0.004045,0.00138,0.00044,13.33707,1.514389,0.0,121.09887,29,0,3,0,0,0,0,100,,2.2e-05,0.004045,5.897635,0.00044,91.63004,0.000289,0.190319,113.80034
3.25,2.08,0.105,0.0,0.001,3.94,0.0,2.44,3,3.9,99.0,27.0,0,17,4,0,AN,3.506938,0.004045,0.00138,0.00044,16.40973,3.945045,0.0,108.55773,18,2,7,8,14,98,0,100,,4.547668,94.95399,0.00138,78.882051,12.63227,0.000289,0.0,114.52685
3.47,2.73,0.325,0.16,0.0,0.4,1.6,1.19,3,0.0,9.8,0.8,0,100,1,0,M,2.2e-05,0.004045,0.00138,0.00044,0.0,0.000289,0.178201,85.11902,0,0,10,4,19,0,0,100,,2.2e-05,51.919954,12.56542,0.00044,9.99538,1.714739,0.099785,93.14816
4.24,2.3,0.129,0.0,0.0,0.0,0.66,0.84,13,0.7,25.7,7.6,3,19,7,0,AN,2.840111,46.733146,31.591214,0.00044,0.0,4.264752,0.185252,92.84879,6,0,5,1,17,0,0,100,,2.2e-05,94.95399,12.391968,2.363253,0.0,0.000289,0.110188,133.15155
3.92,2.58,0.02,0.0,0.007,0.0,12.64,0.0,5,33.8,19.7,3.4,90,19,2,0,AF,2.2e-05,0.004045,0.00138,0.00044,13.88928,4.598561,0.0,80.02297,4,60,0,0,63,2,0,100,,0.579325,94.755524,32.417412,3.850577,0.0,0.000289,4.772713,86.54562
3.02,2.39,0.143,0.0,0.002,4.94,4.09,0.0,3,0.0,21.1,4.0,4,13,2,0,M,6.867182,0.004045,6.691977,0.00044,0.0,5.653806,0.149234,99.81177,12,14,0,0,0,0,0,100,,2.2e-05,15.990949,8.271137,4.01427,23.15007,0.100715,0.139611,111.49129
3.62,2.73,0.271,0.0,0.003,0.0,0.0,1.85,9,31.5,6.0,1.9,0,88,4,0,AN,62.46501,0.004045,7.335931,95.98867,0.0,14.153395,0.0,80.02297,13,0,14,0,97,0,0,100,,2.2e-05,7.897067,3.835886,5.529367,70.70819,4.895196,0.0,87.04981
3.24,2.54,0.189,0.04,0.003,0.26,1.56,0.0,24,1.5,35.6,7.2,0,85,6,0,AN,2.2e-05,0.004045,27.133364,0.00044,0.0,98.07675,0.0,91.61592,5,32,9,0,0,0,0,100,,2.2e-05,94.95399,7.856404,0.00044,7.37433,0.000289,0.081532,130.63725
3.95,2.36,0.02,0.15,0.0,0.34,0.0,0.0,10,0.0,0.0,13.2,0,0,5,0,AF,0.942229,0.004045,0.00138,0.00044,83.22406,3.746768,0.0,80.02297,1,14,10,6,0,4,0,100,,5.584006,22.605379,57.12141,0.00044,6.21739,0.000289,0.005765,80.02297
3.53,2.7,0.384,0.07,0.0,2.04,0.0,0.39,3,54.7,25.5,3.9,0,11,1,0,FP,21.177091,7.165894,8.242836,10.820159,100.0,0.000289,0.0,80.02297,5,0,3,0,0,0,0,100,,2.650981,19.069076,0.00138,7.738526,100.0,56.893088,0.0,115.00208
2.82,2.26,0.36,0.1,0.0,0.23,0.24,0.0,3,68.8,0.0,3.9,5,100,3,0,AN,0.510114,32.372379,0.00138,95.98867,20.43818,5.099093,0.067889,94.72784,2,0,0,99,97,0,0,100,,2.2e-05,94.95399,10.575322,3.622304,3.97017,0.000289,0.0,97.87388
2.73,2.24,0.396,0.05,0.0,0.16,21.03,0.27,11,0.0,8.2,60.0,67,99,3,0,AN,3.034432,27.397064,2.917477,0.00044,100.0,98.07675,0.0,85.23224,61,5,7,4,97,0,0,100,,30.693605,94.95399,11.420273,0.00044,4.85226,0.000289,0.0,85.76919
3.02,2.21,0.35,0.0,0.007,0.0,6.58,0.0,8,26.3,18.9,31.9,0,11,5,0,M,62.46501,6.309527,5.648779,0.00044,100.0,1.232269,0.0,110.25174,6,0,9,0,0,0,0,100,,2.2e-05,94.95399,8.318976,95.98867,16.63764,0.000289,0.201859,153.7299
3.6,2.3,0.192,0.0,0.0,0.14,0.91,2.44,9,3.8,79.7,9.4,2,18,0,0,M,4.078086,0.004045,0.00138,4.95803,100.0,0.000289,0.015985,83.55947,21,0,10,3,19,5,0,100,,2.2e-05,94.95399,12.055166,5.624667,9.31511,3.360483,0.0,138.70895
3.92,2.54,0.389,2.29,0.003,0.0,16.16,2.38,10,45.4,20.0,9.8,46,79,30,0,M,62.46501,26.243884,0.00138,0.00044,84.94046,0.000289,0.105793,96.05387,4,31,11,3,97,4,0,100,,2.2e-05,94.95399,3.149303,0.00044,4.79393,0.000289,0.047539,80.71625
3.66,2.33,0.159,0.12,0.002,0.0,0.69,0.64,4,6.1,8.1,26.4,0,38,0,0,AF,6.786958,83.752148,0.00138,95.98867,2.42898,0.000289,0.032731,80.02297,3,0,3,1,0,3,0,100,,2.2e-05,0.004045,57.12141,0.00044,12.89069,0.000289,0.017279,80.0377
4.0,2.42,0.196,0.0,0.001,0.0,0.99,1.43,4,4.9,0.0,2.6,3,60,6,0,AN,62.46501,6.397332,6.127125,3.319281,0.0,4.200194,0.0,80.02297,35,28,0,0,55,0,0,100,,2.2e-05,11.602864,1.258813,95.98867,5.25547,0.000289,0.0,130.0018
3.81,2.39,0.166,0.0,0.006,0.0,2.82,0.0,24,19.4,27.6,5.1,0,8,21,0,M,14.60978,0.004045,9.158507,0.00044,100.0,4.5231,0.0,83.33359,6,9,0,0,0,0,0,100,,2.2e-05,94.95399,2.193488,5.533095,0.0,2.06013,0.102793,125.57874
4.24,2.25,0.184,0.14,0.003,0.11,0.71,0.0,10,2.9,67.4,0.0,5,15,6,0,FP,47.551255,0.004045,0.00138,0.00044,100.0,2.773568,0.070128,101.7312,6,0,9,0,15,0,0,100,,1.209077,21.332812,1.732011,6.446652,100.0,0.000289,0.204258,97.75901
4.24,2.51,0.135,0.1,0.0,3.67,1.16,0.0,24,52.5,0.0,12.6,91,5,6,0,M,2.2e-05,0.004045,0.00138,0.409642,20.6744,98.07675,0.002562,114.60324,6,34,2,0,0,39,0,100,,15.422721,8.757748,0.00138,0.00044,0.0,0.000289,0.189256,134.0021
3.18,2.23,0.09,0.14,0.0,0.31,1.26,0.0,3,0.0,27.4,8.6,7,0,0,0,M,2.2e-05,0.004045,0.00138,0.00044,100.0,0.000289,0.0,104.21482,3,36,11,0,13,2,0,100,,2.2e-05,75.538913,25.650165,8.33912,0.0,0.000289,0.0,91.1585
2.92,2.24,0.208,0.0,0.006,0.08,14.98,2.25,5,1.9,36.7,8.6,3,0,6,0,FP,62.46501,18.36517,5.494909,0.00044,24.46161,60.622263,0.0,134.11184,40,19,15,0,0,0,0,100,,20.056407,24.507276,7.992978,0.00044,24.23813,0.000289,0.042901,153.7299
4.24,2.34,0.168,0.0,0.004,0.0,1.05,0.0,9,0.0,24.3,7.1,96,0,0,0,FP,5.642636,94.95399,9.895164,0.00044,77.13274,6.009523,0.0,80.02297,30,1,0,0,0,0,0,100,,2.2e-05,23.822461,0.00138,0.00044,17.37481,0.000289,0.093462,126.01123
4.05,2.34,0.02,1.4,0.0,0.0,0.58,1.06,8,36.8,66.7,37.1,0,64,6,0,FP,6.441683,18.18992,57.12141,0.00044,88.00959,1.349644,0.11675,89.21395,54,19,0,35,0,0,0,100,,4.498159,24.510349,0.00138,3.923667,100.0,0.000289,0.0,84.43589
3.27,2.23,0.234,0.47,0.003,2.31,1.23,1.03,3,70.0,18.8,35.6,5,3,7,0,M,22.998585,0.004045,1.99063,39.922174,100.0,3.881394,0.0,121.12904,6,0,0,0,80,0,0,100,,1.948946,94.95399,24.460816,0.00044,22.97436,1.293547,0.0,115.85728
3.11,2.44,0.02,0.0,0.006,0.0,21.04,0.0,6,0.0,0.0,7.4,0,51,0,0,M,2.2e-05,0.004045,0.00138,95.98867,22.44386,55.103529,0.0,93.98168,52,22,17,5,0,4,0,100,,2.2e-05,21.394435,12.916883,4.946934,0.0,0.000289,0.0,114.01667
4.07,2.73,0.02,0.0,0.007,0.0,20.53,1.72,9,5.0,99.0,2.8,56,10,4,0,M,4.517879,0.004045,0.00138,0.346334,0.0,2.890633,0.0,80.02297,0,0,5,0,13,2,0,100,,2.2e-05,71.39064,19.358815,1.476888,0.0,1.734777,0.0,103.11686
3.41,2.5,0.21,0.06,0.0,3.33,0.0,0.0,4,0.0,10.9,26.8,63,57,6,0,AN,4.288021,0.004045,8.978117,0.00044,18.40295,4.266403,0.183377,80.02297,1,11,20,0,0,0,0,100,,2.233514,94.95399,5.002597,20.00621,21.20598,0.000289,0.0,114.08248
3.75,2.5,0.028,0.0,0.0,0.0,15.44,0.09,4,20.1,0.0,2.9,84,14,4,0,M,0.857623,0.004045,3.015039,95.98867,3.49201,0.000289,0.0,80.02297,2,32,24,3,97,6,0,100,,2.2e-05,6.877511,12.321022,2.694347,89.47717,89.999785,0.0,91.28009
2.81,2.64,0.02,0.17,0.0,0.0,0.91,0.97,24,0.0,0.0,21.2,7,43,4,0,AP,1.134251,0.004045,0.00138,2.704068,9.94134,0.000289,0.0,80.02297,3,0,8,0,0,70,0,100,,1.521777,94.95399,11.822344,0.00044,4.93166,0.000289,0.0,93.55185
4.24,2.27,0.034,0.12,0.0,0.0,0.0,0.16,20,0.0,99.0,34.1,2,100,5,0,AN,2.2e-05,9.560279,0.00138,0.00044,0.0,98.07675,0.146952,80.32392,1,35,5,6,22,98,0,100,,0.24151,62.822368,6.300945,0.00044,92.23595,1.326252,0.0,99.88126
3.7,2.45,0.02,0.0,0.0,0.0,0.0,0.18,8,0.0,12.5,31.4,0,100,7,0,AN,16.643482,0.004045,9.243181,0.235889,100.0,6.00564,0.0,80.02297,0,5,0,1,75,3,0,100,,2.558275,25.098957,11.037098,0.00044,100.0,2.712017,0.0,100.03423
3.17,2.3,0.02,0.16,0.0,0.0,6.0,0.0,15,3.4,0.0,44.2,96,65,4,0,FP,2.364108,30.834117,0.00138,6.478653,100.0,0.000289,0.016533,81.32412,4,58,1,0,0,0,0,100,,0.161224,94.95399,8.563279,1.439011,0.0,0.000289,0.0,105.23916
3.49,2.31,0.02,0.0,0.006,0.0,1.27,0.0,24,31.6,4.6,8.6,0,84,5,5,FP,1.056601,0.004045,9.986727,0.00044,20.43068,2.176591,0.0,114.78752,7,0,46,0,0,98,0,100,,2.2e-05,94.95399,15.79597,0.00044,0.0,0.000289,0.0,128.63702
3.82,2.29,0.154,0.05,0.0,0.46,0.0,0.0,19,64.7,12.1,8.2,0,12,7,0,M,2.2e-05,0.004045,0.00138,89.952299,88.14069,0.000289,0.0,80.02297,0,0,0,0,22,4,0,100,,5.718661,12.502542,0.00138,4.144381,82.5402,3.397382,0.0,80.02297
2.73,2.33,0.159,0.13,0.005,0.28,21.04,2.39,3,0.0,3.0,0.0,6,18,0,0,AN,2.089741,0.004045,10.050281,95.98867,100.0,5.204558,0.0,80.02297,34,21,0,55,0,4,0,100,,2.2e-05,9.884594,57.12141,7.739789,100.0,0.000289,0.0,83.68617
2.73,2.5,0.136,1.73,0.001,0.0,0.89,0.0,3,41.5,8.9,1.7,6,15,0,0,M,2.2e-05,0.004045,0.00138,0.00044,8.36051,2.645324,0.0,86.88147,5,87,19,0,97,3,0,100,,2.2e-05,0.004045,13.300932,2.521711,100.0,3.316537,0.0,129.20123
2.73,2.29,0.308,0.08,0.0,0.0,13.85,1.1,10,0.5,47.6,16.1,96,14,4,0,FP,62.46501,15.155829,0.00138,0.08957,18.12939,6.136762,0.0,94.75257,64,4,11,0,3,0,0,100,,2.2e-05,94.95399,4.160604,26.957448,79.99653,0.000289,0.0,115.64886
3.66,2.38,0.162,0.1,0.006,0.0,0.0,0.0,8,70.0,27.8,9.9,0,7,5,0,AN,0.702326,0.004045,0.00138,0.00044,4.19405,25.910217,0.0,81.96738,0,52,10,0,52,6,0,100,,2.2e-05,0.004045,57.12141,2.998134,100.0,1.912044,0.183331,80.02297
3.25,2.23,0.215,0.0,0.121,0.85,1.58,0.0,5,0.0,26.7,0.0,3,10,4,0,M,2.2e-05,3.234234,11.781701,0.00044,14.72323,5.267191,0.0,80.02297,0,0,1,3,54,0,0,100,,2.2e-05,20.727957,57.12141,0.00044,100.0,0.000289,0.0,132.08958
3.49,2.12,0.115,0.14,0.0,0.43,0.0,2.3,3,38.0,86.8,6.7,0,100,39,0,M,2.2e-05,70.459517,0.00138,0.00044,0.0,0.000289,0.092065,80.02297,0,69,4,99,22,5,0,100,,2.2e-05,37.408212,0.00138,33.460637,15.75971,4.577376,0.0,91.06539
4.21,2.4,0.358,0.08,0.004,0.48,0.67,1.6,8,26.5,0.0,13.5,7,2,0,0,AN,29.259853,13.106346,0.00138,11.269037,0.0,3.78253,0.0,115.63772,5,0,0,4,0,98,0,100,,2.2e-05,20.616699,57.12141,0.00044,100.0,9.474172,0.224723,92.51438
2.77,2.48,0.239,0.17,0.0,0.47,0.7,1.41,10,4.6,61.8,2.1,0,0,1,0,M,6.90563,10.126113,0.00138,4.07736,100.0,28.397373,0.684109,80.02297,1,91,12,99,0,0,0,100,,0.663804,3.864628,0.00138,0.876686,12.88893,0.000289,0.0,80.02297
3.13,2.52,0.02,0.01,0.0,0.34,1.05,1.28,11,0.0,0.0,9.9,5,0,6,0,AN,46.821692,17.514549,2.20766,95.98867,100.0,4.319439,0.089469,80.02297,31,0,8,24,0,0,0,100,,2.670933,94.95399,11.071873,1.317528,100.0,0.000289,0.0,111.97075
3.2,2.39,0.168,0.06,0.0,3.11,0.53,0.0,11,1.6,13.2,5.5,96,15,32,0,M,5.89948,17.656687,0.00138,0.00044,78.46762,0.539881,0.192351,83.22606,42,0,9,0,97,2,0,100,,2.2e-05,94.95399,7.174312,0.00044,14.38592,5.260358,0.0,119.63021
2.91,2.45,0.02,0.0,0.002,0.22,1.33,0.03,16,5.3,63.1,6.7,5,0,6,0,AN,46.483602,0.004045,0.00138,0.00044,3.67013,0.000289,0.041644,81.98606,6,73,9,0,0,3,0,100,,0.942512,13.968545,7.724424,0.00044,100.0,0.000289,0.102426,100.79428
3.86,2.28,0.02,0.12,0.0,0.17,1.64,2.44,8,70.0,0.0,0.0,3,21,0,0,AN,4.241742,18.348483,1.603758,95.98867,72.55887,0.000289,0.219566,101.5659,1,8,1,5,0,2,0,100,,5.738048,22.202674,7.308207,95.98867,1.60917,0.000289,0.055621,89.66684
3.49,2.62,0.143,0.0,0.0,0.35,0.47,0.39,11,6.8,0.0,7.5,6,5,100,5,AN,6.830332,32.793917,0.00138,1.332343,24.14469,4.695515,0.000462,113.67317,6,13,17,0,2,0,0,100,,2.2e-05,53.419474,10.535351,5.043783,98.22982,1.817445,0.080373,153.7299
4.24,2.72,0.02,1.33,0.0,0.0,21.04,0.0,19,5.8,75.3,4.8,0,100,0,0,AN,4.026941,19.027056,0.00138,0.00044,0.0,0.000289,0.0,85.2328,6,0,16,4,20,6,0,100,,2.2e-05,0.004045,57.12141,0.00044,0.85492,4.712048,0.0,93.39629
4.24,2.51,0.27,0.08,0.0,0.58,0.74,0.0,4,0.0,0.0,33.3,5,100,4,0,M,2.2e-05,2.559019,10.379586,0.00044,0.70629,0.000289,0.0,84.40176,3,91,2,0,77,0,0,100,,62.46501,24.370202,5.33369,0.00044,100.0,0.000289,0.12517,80.02297
